code,system
B11..00,readv2
B113.00,readv2
B114.00,readv2
B117.00,readv2
B11y000,readv2
B11y100,readv2
B11z.00,readv2
ZV10018,readv2
B110.00,readv2
B110000,readv2
B110z00,readv2
B110100,readv2
B110111,readv2
B111.00,readv2
B111000,readv2
B111z00,readv2
B111100,readv2
B112.00,readv2
B115.00,readv2
B116.00,readv2
B11y.00,readv2
B11yz00,readv2
B118.00,readv2
B119.00,readv2
100584.0,med
14800.0,med
19318.0,med
21620.0,med
22894.0,med
32022.0,med
32362.0,med
37859.0,med
41215.0,med
42193.0,med
43572.0,med
48237.0,med
49447.0,med
51690.0,med
55019.0,med
55434.0,med
59092.0,med
65312.0,med
65372.0,med
8386.0,med
94278.0,med
96094.0,med
96802.0,med
97499.0,med
C16,icd10